yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2010,NL,ARI,ARI,W,5,162,81,65,97,N,N,N,N,713,5473,1366,301,34,180,589,1529,86,41,39,41,836,765,4.81,3,3,35,4296,1503,210,548,1070,102,152,0.983,Arizona Diamondbacks,Chase Field,2056941,104,105,ARI,ARI,ARI
2010,NL,ATL,ATL,E,2,162,81,91,71,N,Y,N,N,738,5463,1411,312,25,139,634,1140,63,29,51,35,629,569,3.56,2,9,41,4318,1326,126,505,1241,126,166,0.98,Atlanta Braves,Turner Field,2510119,98,97,ATL,ATL,ATL
2010,AL,BAL,BAL,E,5,162,81,66,96,N,N,N,N,613,5554,1440,264,21,133,424,1056,76,34,54,45,785,733,4.59,3,7,35,4309,1508,186,520,1007,105,141,0.982,Baltimore Orioles,Oriole Park at Camden Yards,1733018,101,102,BAL,BAL,BAL
2010,AL,BOS,BOS,E,3,162,81,89,73,N,N,N,N,818,5646,1511,358,22,211,587,1140,68,17,47,46,744,679,4.2,3,9,44,4370,1402,152,580,1207,111,132,0.982,Boston Red Sox,Fenway Park II,3046443,106,105,BOS,BOS,BOS
2010,AL,CHA,CHW,C,2,162,81,88,74,N,N,N,N,752,5484,1467,263,21,177,467,922,160,74,79,38,704,658,4.09,6,11,43,4339,1471,136,490,1149,103,158,0.983,Chicago White Sox,U.S. Cellular Field,2194378,105,105,CHW,CHA,CHA
2010,NL,CHN,CHC,C,5,162,81,75,87,N,N,N,N,685,5512,1414,298,27,149,479,1236,55,31,50,38,767,668,4.18,1,14,40,4310,1409,154,605,1268,126,137,0.979,Chicago Cubs,Wrigley Field,3062973,108,108,CHC,CHN,CHN
2010,NL,CIN,CIN,C,1,162,81,91,71,Y,N,N,N,790,5579,1515,293,30,188,522,1218,93,43,68,50,685,648,4.01,4,9,43,4359,1404,158,524,1130,72,142,0.988,Cincinnati Reds,Great American Ball Park,2060550,99,99,CIN,CIN,CIN
2010,AL,CLE,CLE,C,4,162,81,69,93,N,N,N,N,646,5487,1362,290,20,128,545,1184,91,33,64,33,752,684,4.3,10,4,34,4299,1477,147,572,967,110,179,0.982,Cleveland Indians,Jacobs Field,1394812,93,93,CLE,CLE,CLE
2010,NL,COL,COL,W,3,162,81,83,79,N,N,N,N,770,5530,1452,270,54,173,585,1274,99,41,47,47,717,663,4.14,6,12,35,4326,1405,139,525,1234,101,182,0.984,Colorado Rockies,Coors Field,2875245,115,115,COL,COL,COL
2010,AL,DET,DET,C,3,162,81,81,81,N,N,N,N,751,5643,1515,308,32,152,546,1147,69,30,41,41,743,690,4.3,6,5,32,4333,1445,142,537,1056,109,171,0.982,Detroit Tigers,Comerica Park,2461237,101,101,DET,DET,DET
2010,NL,FLO,FLA,E,3,162,81,80,82,N,N,N,N,719,5531,1403,294,37,152,514,1375,92,26,55,43,717,652,4.08,5,17,39,4315,1433,134,549,1168,123,130,0.979,Florida Marlins,Dolphin Stadium,1535226,105,104,FLA,FLO,FLO
2010,NL,HOU,HOU,C,4,162,81,76,86,N,N,N,N,611,5452,1348,252,25,108,415,1025,100,36,33,29,729,654,4.09,4,11,45,4318,1446,140,548,1210,103,135,0.983,Houston Astros,Minute Maid Park,2331490,95,96,HOU,HOU,HOU
2010,AL,KCA,KCR,C,5,162,81,67,95,N,N,N,N,676,5604,1534,279,31,121,471,905,115,50,35,53,845,794,4.97,7,3,44,4310,1553,176,551,1035,121,138,0.98,Kansas City Royals,Kauffman Stadium,1615324,99,101,KCR,KCA,KCA
2010,AL,LAA,ANA,W,3,162,81,80,82,N,N,N,N,681,5488,1363,276,19,155,466,1070,104,52,52,37,702,651,4.04,10,9,39,4348,1422,148,565,1130,113,116,0.981,Los Angeles Angels of Anaheim,Angel Stadium,3250816,98,98,LAA,ANA,ANA
2010,NL,LAN,LAD,W,4,162,81,80,82,N,N,N,N,667,5426,1368,270,29,120,533,1184,92,50,46,50,692,643,4.01,4,16,41,4325,1323,134,539,1274,98,124,0.984,Los Angeles Dodgers,Dodger Stadium,3562320,95,95,LAD,LAN,LAN
2010,NL,MIL,MIL,C,3,162,81,77,85,N,N,N,N,750,5606,1471,293,33,182,546,1216,81,26,81,35,804,733,4.58,3,7,35,4317,1487,173,582,1258,101,142,0.983,Milwaukee Brewers,Miller Park,2776531,98,98,MIL,ML4,MIL
2010,AL,MIN,MIN,C,1,162,81,94,68,Y,N,N,N,781,5568,1521,318,41,142,559,967,68,28,39,53,671,638,3.95,9,13,40,4358,1493,155,383,1048,78,150,0.987,Minnesota Twins,Target Field,3223640,101,100,MIN,MIN,MIN
2010,AL,NYA,NYY,E,2,162,81,95,67,N,Y,N,N,859,5567,1485,275,32,201,662,1136,103,30,73,44,693,651,4.06,3,8,39,4327,1349,179,540,1154,69,161,0.988,New York Yankees,Yankee Stadium III,3765807,105,103,NYY,NYA,NYA
2010,NL,NYN,NYM,E,4,162,81,79,83,N,N,N,N,656,5465,1361,266,40,128,502,1095,130,44,46,57,652,597,3.7,8,19,36,4359,1438,135,545,1106,87,159,0.986,New York Mets,Citi Field,2559738,97,97,NYM,NYN,NYN
2010,AL,OAK,OAK,W,2,162,81,81,81,N,N,N,N,663,5448,1396,276,30,109,527,1061,156,38,47,51,626,566,3.56,7,17,38,4295,1315,153,512,1070,99,147,0.984,Oakland Athletics,Oakland-Alameda County Coliseum,1418391,100,100,OAK,OAK,OAK
2010,NL,PHI,PHI,E,1,162,84,97,65,Y,N,N,N,772,5581,1451,290,34,166,560,1064,108,21,63,43,640,594,3.67,14,21,40,4369,1402,168,416,1183,83,158,0.986,Philadelphia Phillies,Citizens Bank Park,3647249,101,100,PHI,PHI,PHI
2010,NL,PIT,PIT,C,6,162,81,57,105,N,N,N,N,587,5386,1303,276,27,126,463,1207,87,36,33,33,866,784,5,1,6,31,4235,1567,167,538,1026,127,120,0.979,Pittsburgh Pirates,PNC Park,1613399,99,101,PIT,PIT,PIT
2010,NL,SDN,SDP,W,2,162,81,90,72,N,N,N,N,665,5434,1338,236,24,132,538,1183,124,50,50,46,581,549,3.39,2,20,49,4369,1305,139,517,1295,72,141,0.988,San Diego Padres,Petco Park,2131774,91,91,SDP,SDN,SDN
2010,AL,SEA,SEA,W,4,162,81,61,101,N,N,N,N,513,5409,1274,227,16,101,459,1184,142,39,39,40,698,628,3.93,11,10,38,4314,1402,157,452,973,110,145,0.982,Seattle Mariners,Safeco Field,2085488,93,95,SEA,SEA,SEA
2010,NL,SFN,SFG,W,1,162,81,92,70,Y,N,Y,Y,697,5488,1411,284,30,162,487,1099,55,32,50,41,583,546,3.36,6,17,57,4383,1279,134,578,1331,73,110,0.988,San Francisco Giants,AT&T Park,3037443,101,101,SFG,SFN,SFN
2010,NL,SLN,STL,C,2,162,81,86,76,N,N,N,N,736,5542,1456,285,18,150,541,1027,79,41,50,40,641,577,3.57,7,16,32,4361,1412,133,477,1094,99,172,0.984,St. Louis Cardinals,Busch Stadium III,3301218,97,97,STL,SLN,SLN
2010,AL,TBA,TBD,E,1,162,81,96,66,Y,N,N,N,802,5439,1343,295,37,160,672,1292,172,47,57,57,649,611,3.78,6,12,51,4361,1347,175,478,1189,85,134,0.986,Tampa Bay Rays,Tropicana Field,1843445,96,95,TBR,TBA,TBA
2010,AL,TEX,TEX,W,1,162,81,90,72,Y,N,Y,N,787,5635,1556,268,25,162,511,986,123,48,45,54,687,636,3.93,7,8,46,4366,1355,162,551,1181,105,133,0.982,Texas Rangers,Rangers Ballpark in Arlington,2505171,105,104,TEX,TEX,TEX
2010,AL,TOR,TOR,E,4,162,78,85,77,N,N,N,N,755,5495,1364,319,21,257,471,1164,58,20,55,34,728,676,4.22,5,11,45,4322,1407,150,539,1184,92,172,0.985,Toronto Blue Jays,Rogers Centre,1625555,100,100,TOR,TOR,TOR
2010,NL,WAS,WSN,E,5,162,81,69,93,N,N,N,N,655,5418,1355,250,31,149,503,1220,110,41,60,47,742,658,4.13,2,5,37,4305,1469,151,512,1068,127,148,0.979,Washington Nationals,Nationals Park,1828066,99,100,WSN,MON,WAS
2011,NL,ARI,ARI,W,1,162,81,94,68,Y,N,N,N,731,5421,1357,293,37,172,531,1249,133,55,61,33,662,609,3.8,5,12,58,4330,1414,159,442,1058,90,131,0.985,Arizona Diamondbacks,Chase Field,2105432,107,106,ARI,ARI,ARI
2011,NL,ATL,ATL,E,2,162,81,89,73,N,N,N,N,641,5528,1345,244,16,173,504,1260,77,44,28,30,605,572,3.48,3,16,52,4439,1332,125,521,1332,83,131,0.987,Atlanta Braves,Turner Field,2372940,98,98,ATL,ATL,ATL
2011,AL,BAL,BAL,E,5,162,81,69,93,N,N,N,N,708,5585,1434,273,13,191,452,1120,81,25,52,43,860,786,4.89,3,7,32,4340,1568,210,535,1044,110,159,0.982,Baltimore Orioles,Oriole Park at Camden Yards,1755461,96,97,BAL,BAL,BAL
2011,AL,BOS,BOS,E,3,162,81,90,72,N,N,N,N,875,5710,1600,352,35,203,578,1108,102,42,50,50,737,680,4.2,2,13,36,4372,1366,156,540,1213,92,120,0.985,Boston Red Sox,Fenway Park II,3054001,106,105,BOS,BOS,BOS
2011,AL,CHA,CHW,C,3,162,81,79,83,N,N,N,N,654,5502,1387,252,16,154,475,989,81,53,84,46,706,665,4.1,6,14,42,4380,1463,147,439,1220,79,129,0.987,Chicago White Sox,U.S. Cellular Field,2001117,99,100,CHW,CHA,CHA
2011,NL,CHN,CHC,C,5,162,81,71,91,N,N,N,N,654,5549,1423,285,36,148,425,1202,69,23,59,35,756,690,4.33,4,5,40,4303,1439,162,580,1224,134,128,0.978,Chicago Cubs,Wrigley Field,3017966,96,97,CHC,CHN,CHN
2011,NL,CIN,CIN,C,3,162,81,79,83,N,N,N,N,735,5612,1438,264,19,183,535,1250,97,50,63,40,720,678,4.16,4,5,39,4403,1414,185,539,1112,91,146,0.985,Cincinnati Reds,Great American Ball Park,2213588,107,106,CIN,CIN,CIN
2011,AL,CLE,CLE,C,2,162,81,80,82,N,N,N,N,704,5509,1380,290,26,154,494,1269,89,42,65,43,760,683,4.23,2,4,38,4360,1482,153,463,1024,110,130,0.982,Cleveland Indians,Jacobs Field,1840835,96,97,CLE,CLE,CLE
2011,NL,COL,COL,W,4,162,81,73,89,N,N,N,N,735,5544,1429,274,40,163,555,1201,118,42,57,44,774,713,4.43,5,7,41,4343,1471,176,522,1118,98,156,0.984,Colorado Rockies,Coors Field,2909777,116,116,COL,COL,COL
2011,AL,DET,DET,C,1,162,81,95,67,Y,N,N,N,787,5563,1540,297,34,169,521,1143,49,20,39,58,711,647,4.04,4,14,52,4320,1406,149,492,1115,103,148,0.983,Detroit Tigers,Comerica Park,2642045,103,102,DET,DET,DET
2011,NL,FLO,FLA,E,5,162,78,72,90,N,N,N,N,625,5508,1358,274,30,149,542,1244,95,41,51,42,702,640,3.95,7,11,40,4379,1403,149,500,1218,93,126,0.985,Florida Marlins,Sun Life Stadium,1477462,99,100,FLA,FLO,FLO
2011,NL,HOU,HOU,C,6,162,81,56,106,N,N,N,N,615,5598,1442,309,28,95,401,1164,118,33,46,37,796,719,4.51,2,6,25,4305,1477,188,560,1191,116,140,0.981,Houston Astros,Minute Maid Park,2067016,102,104,HOU,HOU,HOU
2011,AL,KCA,KCR,C,4,162,81,71,91,N,N,N,N,730,5672,1560,325,41,129,442,1006,153,58,39,57,762,716,4.44,2,6,37,4354,1487,163,557,1080,95,149,0.985,Kansas City Royals,Kauffman Stadium,1724450,101,101,KCR,KCA,KCA
2011,AL,LAA,ANA,W,2,162,81,86,76,N,N,N,N,667,5513,1394,289,34,155,442,1086,135,52,51,32,633,581,3.57,12,11,39,4395,1388,142,476,1058,93,157,0.985,Los Angeles Angels of Anaheim,Angel Stadium,3166321,93,93,LAA,ANA,ANA
2011,NL,LAN,LAD,W,3,161,81,82,79,N,N,N,N,644,5436,1395,237,28,117,498,1087,126,40,45,43,612,563,3.54,7,17,40,4296,1287,132,507,1265,85,121,0.986,Los Angeles Dodgers,Dodger Stadium,2935139,98,98,LAD,LAN,LAN
2011,NL,MIL,MIL,C,1,162,81,96,66,Y,N,N,N,721,5447,1422,276,31,185,481,1083,94,31,56,44,638,582,3.63,1,13,47,4325,1348,147,440,1257,111,130,0.982,Milwaukee Brewers,Miller Park,3071373,103,102,MIL,ML4,MIL
2011,AL,MIN,MIN,C,5,162,81,63,99,N,N,N,N,619,5487,1357,259,25,103,440,1048,92,39,37,25,804,724,4.58,7,8,32,4265,1564,161,480,940,119,153,0.98,Minnesota Twins,Target Field,3168116,95,97,MIN,MIN,MIN
2011,AL,NYA,NYY,E,1,162,81,97,65,Y,N,N,N,867,5518,1452,267,33,222,627,1138,147,46,74,51,657,605,3.73,5,8,47,4375,1423,152,507,1222,102,141,0.983,New York Yankees,Yankee Stadium III,3653680,108,106,NYY,NYA,NYA
2011,NL,NYN,NYM,E,4,162,81,77,85,N,N,N,N,718,5600,1477,309,39,108,571,1085,130,35,51,48,742,674,4.19,6,9,43,4344,1482,147,514,1126,116,126,0.981,New York Mets,Citi Field,2352596,98,98,NYM,NYN,NYN
2011,AL,OAK,OAK,W,3,162,81,74,88,N,N,N,N,645,5452,1330,280,29,114,509,1094,117,43,50,57,679,597,3.71,6,12,39,4343,1380,136,519,1160,124,145,0.979,Oakland Athletics,Oakland-Alameda County Coliseum,1476791,97,98,OAK,OAK,OAK
2011,NL,PHI,PHI,E,1,162,81,102,60,Y,N,N,N,713,5579,1409,258,38,153,539,1024,96,24,56,38,529,495,3.02,18,21,47,4431,1320,120,404,1299,74,135,0.988,Philadelphia Phillies,Citizens Bank Park,3680718,105,103,PHI,PHI,PHI
2011,NL,PIT,PIT,C,4,162,81,72,90,N,N,N,N,610,5421,1325,277,35,107,489,1308,108,52,34,44,712,650,4.04,5,11,43,4348,1513,152,535,1031,112,154,0.982,Pittsburgh Pirates,PNC Park,1940429,96,97,PIT,PIT,PIT
2011,NL,SDN,SDP,W,5,162,81,71,91,N,N,N,N,593,5417,1284,247,42,91,501,1320,170,44,48,47,611,551,3.42,0,10,44,4348,1324,125,521,1139,94,139,0.985,San Diego Padres,Petco Park,2143018,92,92,SDP,SDN,SDN
2011,AL,SEA,SEA,W,4,162,84,67,95,N,N,N,N,556,5421,1263,253,22,109,435,1280,125,40,37,41,675,621,3.9,12,10,39,4299,1369,145,436,1088,108,152,0.982,Seattle Mariners,Safeco Field,1939421,94,95,SEA,SEA,SEA
2011,NL,SFN,SFG,W,2,162,81,86,76,N,N,N,N,570,5486,1327,282,24,121,448,1122,85,51,52,43,578,522,3.2,3,12,52,4404,1260,96,559,1316,104,127,0.983,San Francisco Giants,AT&T Park,3387303,89,89,SFG,SFN,SFN
2011,NL,SLN,STL,C,2,162,81,90,72,N,Y,Y,Y,762,5532,1513,308,22,162,542,978,57,39,44,40,692,608,3.74,7,9,47,4386,1461,136,448,1098,116,167,0.982,St. Louis Cardinals,Busch Stadium III,3093954,95,94,STL,SLN,SLN
2011,AL,TBA,TBD,E,2,162,81,91,71,N,Y,N,N,707,5436,1324,273,37,172,571,1193,155,62,73,35,614,577,3.58,15,13,32,4347,1263,161,504,1143,73,138,0.988,Tampa Bay Rays,Tropicana Field,1529188,92,92,TBR,TBA,TBA
2011,AL,TEX,TEX,W,1,162,81,96,66,Y,N,Y,N,855,5659,1599,310,32,210,475,930,143,45,39,49,677,607,3.79,10,19,38,4324,1327,170,461,1179,114,164,0.981,Texas Rangers,Rangers Ballpark in Arlington,2946949,117,115,TEX,TEX,TEX
2011,AL,TOR,TOR,E,4,162,81,81,81,N,N,N,N,743,5559,1384,285,34,186,525,1184,131,52,48,47,761,700,4.32,7,10,33,4376,1433,179,540,1169,110,148,0.982,Toronto Blue Jays,Rogers Centre,1818103,104,104,TOR,TOR,TOR
2011,NL,WAS,WSN,E,3,161,80,80,81,N,N,N,N,624,5441,1319,257,22,154,470,1323,106,38,65,32,643,577,3.58,3,10,49,4348,1403,129,477,1049,104,145,0.983,Washington Nationals,Nationals Park,1940478,100,100,WSN,MON,WAS
2012,NL,ARI,ARI,W,3,162,81,81,81,N,N,N,N,734,5462,1416,307,33,165,539,1266,93,51,41,45,688,626,3.93,4,9,39,4301,1432,155,417,1200,90,146,0.985,Arizona Diamondbacks,Chase Field,2177617,105,106,ARI,ARI,ARI
2012,NL,ATL,ATL,E,2,162,81,94,68,N,Y,N,N,700,5425,1341,263,30,149,567,1289,101,32,34,46,600,549,3.42,5,16,47,4336,1310,145,464,1232,86,147,0.986,Atlanta Braves,Turner Field,2420171,102,101,ATL,ATL,ATL
2012,AL,BAL,BAL,E,2,162,81,93,69,N,Y,N,N,712,5560,1375,270,16,214,480,1315,58,29,50,30,705,642,3.9,1,10,55,4449,1433,184,481,1177,106,151,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2102240,102,103,BAL,BAL,BAL
2012,AL,BOS,BOS,E,5,162,81,69,93,N,N,N,N,734,5604,1459,339,16,165,428,1197,97,31,45,55,806,754,4.7,6,4,35,4329,1449,190,529,1176,101,159,0.983,Boston Red Sox,Fenway Park II,3043003,106,106,BOS,BOS,BOS
2012,AL,CHA,CHW,C,2,162,81,85,77,N,N,N,N,748,5518,1409,228,29,211,461,1203,109,43,65,36,676,646,4.02,6,11,37,4337,1365,186,503,1246,70,154,0.988,Chicago White Sox,U.S. Cellular Field,1965955,106,106,CHW,CHA,CHA
2012,NL,CHN,CHC,C,5,162,81,61,101,N,N,N,N,613,5411,1297,265,36,137,447,1235,94,45,43,24,759,708,4.51,1,9,28,4241,1399,175,573,1128,105,148,0.982,Chicago Cubs,Wrigley Field,2882756,98,99,CHC,CHN,CHN
2012,NL,CIN,CIN,C,1,162,81,97,65,Y,N,N,N,669,5477,1377,296,30,172,481,1266,87,27,47,37,588,540,3.34,9,12,56,4359,1356,152,427,1248,89,113,0.985,Cincinnati Reds,Great American Ball Park,2347251,107,107,CIN,CIN,CIN
2012,AL,CLE,CLE,C,4,162,81,68,94,N,N,N,N,667,5525,1385,266,24,136,555,1087,110,44,59,39,845,766,4.78,2,6,43,4326,1503,174,543,1086,96,157,0.984,Cleveland Indians,Progressive Field,1603596,93,95,CLE,CLE,CLE
2012,NL,COL,COL,W,5,162,81,64,98,N,N,N,N,758,5577,1526,306,52,166,450,1213,100,40,36,39,890,824,5.22,0,7,36,4266,1637,198,566,1144,122,139,0.98,Colorado Rockies,Coors Field,2630458,120,121,COL,COL,COL
